Model,TaskID,SelectedCloud,SLA,Reason
A2C,3777,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3778,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3779,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3780,1.0,NO,Execution time exceeded SLA deadline
A2C,3781,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3782,1.0,NO,Execution time exceeded SLA deadline
A2C,3783,1.0,YES,Balanced decision between SLA and cost
A2C,3784,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3785,1.0,YES,Balanced decision between SLA and cost
A2C,3786,2.0,YES,High cost led to choosing cheaper cloud
A2C,3787,1.0,YES,Balanced decision between SLA and cost
A2C,3788,1.0,NO,Execution time exceeded SLA deadline
A2C,3789,1.0,YES,Balanced decision between SLA and cost
A2C,3790,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3791,1.0,NO,Execution time exceeded SLA deadline
A2C,3792,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3793,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3794,1.0,NO,Execution time exceeded SLA deadline
A2C,3795,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3796,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3797,1.0,YES,Balanced decision between SLA and cost
A2C,3798,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3799,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3800,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3801,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3802,1.0,YES,Balanced decision between SLA and cost
A2C,3803,1.0,YES,Balanced decision between SLA and cost
A2C,3804,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3805,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3806,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3807,1.0,NO,Execution time exceeded SLA deadline
A2C,3808,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3809,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3810,1.0,NO,Execution time exceeded SLA deadline
A2C,3811,1.0,NO,Execution time exceeded SLA deadline
A2C,3812,1.0,NO,Execution time exceeded SLA deadline
A2C,3813,1.0,YES,Balanced decision between SLA and cost
A2C,3814,1.0,NO,Execution time exceeded SLA deadline
A2C,3815,1.0,YES,Balanced decision between SLA and cost
A2C,3816,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3817,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3818,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3819,1.0,NO,Execution time exceeded SLA deadline
A2C,3820,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3821,1.0,YES,Balanced decision between SLA and cost
A2C,3822,1.0,NO,Execution time exceeded SLA deadline
A2C,3823,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3824,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3825,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3826,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3827,1.0,NO,Execution time exceeded SLA deadline
A2C,3828,1.0,YES,Balanced decision between SLA and cost
A2C,3829,1.0,NO,Execution time exceeded SLA deadline
A2C,3830,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3831,1.0,YES,Balanced decision between SLA and cost
A2C,3832,1.0,YES,Balanced decision between SLA and cost
A2C,3833,1.0,NO,Execution time exceeded SLA deadline
A2C,3834,1.0,NO,Execution time exceeded SLA deadline
A2C,3835,1.0,YES,Balanced decision between SLA and cost
A2C,3836,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3837,1.0,YES,Balanced decision between SLA and cost
A2C,3838,1.0,NO,Execution time exceeded SLA deadline
A2C,3839,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3840,1.0,NO,Execution time exceeded SLA deadline
A2C,3841,1.0,YES,Balanced decision between SLA and cost
A2C,3842,1.0,NO,Execution time exceeded SLA deadline
A2C,3843,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3844,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3845,1.0,NO,Execution time exceeded SLA deadline
A2C,3846,1.0,YES,Balanced decision between SLA and cost
A2C,3847,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3848,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3849,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3850,1.0,NO,Execution time exceeded SLA deadline
A2C,3851,1.0,NO,Execution time exceeded SLA deadline
A2C,3852,1.0,YES,Balanced decision between SLA and cost
A2C,3853,1.0,YES,Balanced decision between SLA and cost
A2C,3854,1.0,NO,Execution time exceeded SLA deadline
A2C,3855,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3856,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3857,1.0,NO,Execution time exceeded SLA deadline
A2C,3858,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3859,1.0,YES,Balanced decision between SLA and cost
A2C,3860,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3861,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3862,1.0,YES,Balanced decision between SLA and cost
A2C,3863,1.0,NO,Execution time exceeded SLA deadline
A2C,3864,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3865,1.0,NO,Execution time exceeded SLA deadline
A2C,3866,1.0,NO,Execution time exceeded SLA deadline
A2C,3867,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3868,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3869,1.0,YES,Balanced decision between SLA and cost
A2C,3870,1.0,YES,Balanced decision between SLA and cost
A2C,3871,1.0,NO,Execution time exceeded SLA deadline
A2C,3872,1.0,YES,Balanced decision between SLA and cost
A2C,3873,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3874,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3875,1.0,YES,Balanced decision between SLA and cost
A2C,3876,1.0,YES,Balanced decision between SLA and cost
A2C,3877,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3878,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3879,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3880,1.0,NO,Execution time exceeded SLA deadline
A2C,3881,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3882,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3883,1.0,NO,Execution time exceeded SLA deadline
A2C,3884,1.0,YES,Balanced decision between SLA and cost
A2C,3885,1.0,NO,Execution time exceeded SLA deadline
A2C,3886,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3887,1.0,NO,Execution time exceeded SLA deadline
A2C,3888,1.0,YES,Balanced decision between SLA and cost
A2C,3889,0.0,YES,Long SLA allowed cost-optimized scheduling
A2C,3890,1.0,YES,Balanced decision between SLA and cost
A2C,3891,1.0,NO,Execution time exceeded SLA deadline
A2C,3892,1.0,NO,Execution time exceeded SLA deadline
A2C,3893,1.0,NO,Execution time exceeded SLA deadline
A2C,3894,1.0,NO,Execution time exceeded SLA deadline
A2C,3895,0.0,,Balanced decision between SLA and cost
DQN,1,2.0,NO,High cost led to choosing cheaper cloud
DQN,2,2.0,NO,High cost led to choosing cheaper cloud
DQN,3,1.0,NO,Execution time exceeded SLA deadline
DQN,4,2.0,YES,High cost led to choosing cheaper cloud
DQN,5,2.0,NO,High cost led to choosing cheaper cloud
DQN,6,2.0,YES,High cost led to choosing cheaper cloud
DQN,7,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,8,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,9,2.0,YES,High cost led to choosing cheaper cloud
DQN,10,2.0,NO,High cost led to choosing cheaper cloud
DQN,11,2.0,YES,High cost led to choosing cheaper cloud
DQN,12,2.0,YES,High cost led to choosing cheaper cloud
DQN,13,2.0,NO,High cost led to choosing cheaper cloud
DQN,14,2.0,NO,High cost led to choosing cheaper cloud
DQN,15,2.0,NO,High cost led to choosing cheaper cloud
DQN,16,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,17,1.0,NO,Execution time exceeded SLA deadline
DQN,18,2.0,YES,High cost led to choosing cheaper cloud
DQN,19,2.0,NO,High cost led to choosing cheaper cloud
DQN,20,2.0,YES,High cost led to choosing cheaper cloud
DQN,21,2.0,YES,High cost led to choosing cheaper cloud
DQN,22,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,23,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,24,1.0,NO,Execution time exceeded SLA deadline
DQN,25,2.0,YES,High cost led to choosing cheaper cloud
DQN,26,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,27,2.0,YES,High cost led to choosing cheaper cloud
DQN,28,2.0,NO,High cost led to choosing cheaper cloud
DQN,29,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,30,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,31,2.0,YES,High cost led to choosing cheaper cloud
DQN,32,2.0,NO,High cost led to choosing cheaper cloud
DQN,33,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,34,2.0,NO,High cost led to choosing cheaper cloud
DQN,35,2.0,YES,High cost led to choosing cheaper cloud
DQN,36,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,37,2.0,NO,High cost led to choosing cheaper cloud
DQN,38,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,39,2.0,NO,High cost led to choosing cheaper cloud
DQN,40,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,41,1.0,NO,Execution time exceeded SLA deadline
DQN,42,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,43,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,44,2.0,YES,High cost led to choosing cheaper cloud
DQN,45,2.0,NO,High cost led to choosing cheaper cloud
DQN,46,1.0,NO,Execution time exceeded SLA deadline
DQN,47,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,48,2.0,NO,High cost led to choosing cheaper cloud
DQN,49,1.0,NO,Execution time exceeded SLA deadline
DQN,50,2.0,NO,High cost led to choosing cheaper cloud
DQN,51,2.0,YES,High cost led to choosing cheaper cloud
DQN,52,1.0,NO,Execution time exceeded SLA deadline
DQN,53,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,54,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,55,1.0,NO,Execution time exceeded SLA deadline
DQN,56,2.0,YES,High cost led to choosing cheaper cloud
DQN,57,2.0,YES,High cost led to choosing cheaper cloud
DQN,58,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,59,2.0,YES,High cost led to choosing cheaper cloud
DQN,60,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,61,2.0,NO,High cost led to choosing cheaper cloud
DQN,62,2.0,NO,High cost led to choosing cheaper cloud
DQN,63,2.0,NO,High cost led to choosing cheaper cloud
DQN,64,2.0,NO,High cost led to choosing cheaper cloud
DQN,65,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,66,1.0,NO,Execution time exceeded SLA deadline
DQN,67,2.0,NO,High cost led to choosing cheaper cloud
DQN,68,2.0,YES,High cost led to choosing cheaper cloud
DQN,69,2.0,YES,High cost led to choosing cheaper cloud
DQN,70,2.0,NO,High cost led to choosing cheaper cloud
DQN,71,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,72,2.0,YES,High cost led to choosing cheaper cloud
DQN,73,2.0,NO,High cost led to choosing cheaper cloud
DQN,74,2.0,YES,High cost led to choosing cheaper cloud
DQN,75,2.0,NO,High cost led to choosing cheaper cloud
DQN,76,2.0,NO,High cost led to choosing cheaper cloud
DQN,77,2.0,NO,High cost led to choosing cheaper cloud
DQN,78,2.0,NO,High cost led to choosing cheaper cloud
DQN,79,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,80,2.0,YES,High cost led to choosing cheaper cloud
DQN,81,2.0,YES,High cost led to choosing cheaper cloud
DQN,82,2.0,YES,High cost led to choosing cheaper cloud
DQN,83,2.0,NO,Execution time exceeded SLA deadline
DQN,84,2.0,NO,High cost led to choosing cheaper cloud
DQN,85,2.0,YES,High cost led to choosing cheaper cloud
DQN,86,2.0,NO,High cost led to choosing cheaper cloud
DQN,87,2.0,NO,High cost led to choosing cheaper cloud
DQN,88,2.0,NO,High cost led to choosing cheaper cloud
DQN,89,2.0,NO,High cost led to choosing cheaper cloud
DQN,90,2.0,YES,High cost led to choosing cheaper cloud
DQN,91,1.0,NO,Execution time exceeded SLA deadline
DQN,92,2.0,NO,High cost led to choosing cheaper cloud
DQN,93,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,94,2.0,YES,High cost led to choosing cheaper cloud
DQN,95,1.0,NO,Execution time exceeded SLA deadline
DQN,96,2.0,YES,High cost led to choosing cheaper cloud
DQN,97,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,98,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,99,2.0,YES,High cost led to choosing cheaper cloud
DQN,100,2.0,YES,High cost led to choosing cheaper cloud
DQN,101,1.0,NO,Execution time exceeded SLA deadline
DQN,102,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,103,2.0,NO,High cost led to choosing cheaper cloud
DQN,104,2.0,YES,High cost led to choosing cheaper cloud
DQN,105,2.0,NO,High cost led to choosing cheaper cloud
DQN,106,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,107,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,108,2.0,YES,High cost led to choosing cheaper cloud
DQN,109,2.0,YES,High cost led to choosing cheaper cloud
DQN,110,2.0,YES,High cost led to choosing cheaper cloud
DQN,111,1.0,NO,Execution time exceeded SLA deadline
DQN,112,1.0,NO,Execution time exceeded SLA deadline
DQN,113,2.0,YES,High cost led to choosing cheaper cloud
DQN,114,1.0,NO,Execution time exceeded SLA deadline
DQN,115,2.0,YES,High cost led to choosing cheaper cloud
DQN,116,1.0,NO,Execution time exceeded SLA deadline
DQN,117,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,118,2.0,YES,High cost led to choosing cheaper cloud
DQN,119,2.0,NO,High cost led to choosing cheaper cloud
DQN,120,2.0,YES,High cost led to choosing cheaper cloud
DQN,121,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,122,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,123,1.0,NO,Execution time exceeded SLA deadline
DQN,124,2.0,NO,High cost led to choosing cheaper cloud
DQN,125,2.0,NO,High cost led to choosing cheaper cloud
DQN,126,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,127,2.0,YES,High cost led to choosing cheaper cloud
DQN,128,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,129,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,130,1.0,NO,Execution time exceeded SLA deadline
DQN,131,2.0,YES,High cost led to choosing cheaper cloud
DQN,132,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,133,2.0,NO,High cost led to choosing cheaper cloud
DQN,134,2.0,YES,High cost led to choosing cheaper cloud
DQN,135,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,136,2.0,YES,High cost led to choosing cheaper cloud
DQN,137,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,138,2.0,YES,High cost led to choosing cheaper cloud
DQN,139,1.0,NO,Execution time exceeded SLA deadline
DQN,140,2.0,NO,High cost led to choosing cheaper cloud
DQN,141,2.0,YES,High cost led to choosing cheaper cloud
DQN,142,1.0,NO,Execution time exceeded SLA deadline
DQN,143,2.0,YES,High cost led to choosing cheaper cloud
DQN,144,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,145,1.0,NO,Execution time exceeded SLA deadline
DQN,146,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,147,1.0,NO,Execution time exceeded SLA deadline
DQN,148,2.0,NO,High cost led to choosing cheaper cloud
DQN,149,2.0,YES,High cost led to choosing cheaper cloud
DQN,150,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,151,2.0,NO,High cost led to choosing cheaper cloud
DQN,152,2.0,YES,High cost led to choosing cheaper cloud
DQN,153,2.0,YES,High cost led to choosing cheaper cloud
DQN,154,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,155,2.0,YES,High cost led to choosing cheaper cloud
DQN,156,2.0,NO,High cost led to choosing cheaper cloud
DQN,157,1.0,NO,Execution time exceeded SLA deadline
DQN,158,2.0,NO,High cost led to choosing cheaper cloud
DQN,159,2.0,NO,High cost led to choosing cheaper cloud
DQN,160,2.0,NO,High cost led to choosing cheaper cloud
DQN,161,1.0,NO,Execution time exceeded SLA deadline
DQN,162,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,163,2.0,YES,High cost led to choosing cheaper cloud
DQN,164,1.0,NO,Execution time exceeded SLA deadline
DQN,165,1.0,NO,Execution time exceeded SLA deadline
DQN,166,2.0,YES,High cost led to choosing cheaper cloud
DQN,167,2.0,YES,High cost led to choosing cheaper cloud
DQN,168,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,169,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,170,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,171,2.0,YES,High cost led to choosing cheaper cloud
DQN,172,2.0,NO,High cost led to choosing cheaper cloud
DQN,173,2.0,NO,High cost led to choosing cheaper cloud
DQN,174,2.0,YES,High cost led to choosing cheaper cloud
DQN,175,2.0,YES,High cost led to choosing cheaper cloud
DQN,176,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,177,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,178,2.0,NO,High cost led to choosing cheaper cloud
DQN,179,2.0,YES,High cost led to choosing cheaper cloud
DQN,180,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,181,2.0,YES,High cost led to choosing cheaper cloud
DQN,182,2.0,NO,High cost led to choosing cheaper cloud
DQN,183,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,184,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,185,2.0,NO,High cost led to choosing cheaper cloud
DQN,186,2.0,NO,High cost led to choosing cheaper cloud
DQN,187,2.0,YES,High cost led to choosing cheaper cloud
DQN,188,2.0,NO,High cost led to choosing cheaper cloud
DQN,189,2.0,NO,High cost led to choosing cheaper cloud
DQN,190,2.0,NO,High cost led to choosing cheaper cloud
DQN,191,2.0,YES,High cost led to choosing cheaper cloud
DQN,192,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,193,1.0,NO,Execution time exceeded SLA deadline
DQN,194,2.0,YES,High cost led to choosing cheaper cloud
DQN,195,2.0,YES,High cost led to choosing cheaper cloud
DQN,196,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,197,2.0,NO,High cost led to choosing cheaper cloud
DQN,198,2.0,YES,High cost led to choosing cheaper cloud
DQN,199,2.0,NO,High cost led to choosing cheaper cloud
DQN,200,2.0,NO,High cost led to choosing cheaper cloud
DQN,201,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,202,2.0,YES,High cost led to choosing cheaper cloud
DQN,203,2.0,YES,High cost led to choosing cheaper cloud
DQN,204,2.0,YES,High cost led to choosing cheaper cloud
DQN,205,2.0,NO,High cost led to choosing cheaper cloud
DQN,206,2.0,YES,High cost led to choosing cheaper cloud
DQN,207,2.0,YES,High cost led to choosing cheaper cloud
DQN,208,2.0,YES,High cost led to choosing cheaper cloud
DQN,209,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,210,2.0,NO,High cost led to choosing cheaper cloud
DQN,211,2.0,YES,High cost led to choosing cheaper cloud
DQN,212,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,213,2.0,NO,High cost led to choosing cheaper cloud
DQN,214,2.0,YES,High cost led to choosing cheaper cloud
DQN,215,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,216,0.0,YES,Long SLA allowed cost-optimized scheduling
DQN,217,2.0,YES,High cost led to choosing cheaper cloud
DQN,218,2.0,NO,High cost led to choosing cheaper cloud
DQN,219,2.0,YES,High cost led to choosing cheaper cloud
DQN,220,1.0,NO,Execution time exceeded SLA deadline
